"idhod","hodnota","ukaz_kod","vzdelani_cis","vzdelani_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vzdelani_txt","uzemi_txt"
"945024665","19","3162","5784","130","43","501476","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dlouhá Loučka"
"945032186","2249","3162",,,"43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dolany"
"945004595","13","3162","1294","001","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dolany"
"944985110","103","3162","1294","900","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dolany"
"945017943","683","3162","5181","35450001","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dolany"
"944997875","623","3162","5784","105","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dolany"
"944997876","501","3162","5784","109","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dolany"
"944985109","287","3162","5784","117","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dolany"
"945031277","39","3162","5784","130","43","501646","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dolany"
"945018909","1464","3162",,,"43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Drahanovice"
"944998027","16","3162","1294","001","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Drahanovice"
"945004719","82","3162","1294","900","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Drahanovice"
"944985364","436","3162","5181","35450001","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Drahanovice"
"945004596","579","3162","5784","105","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Drahanovice"
"945031411","157","3162","5784","109","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Drahanovice"
"945031412","160","3162","5784","117","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Drahanovice"
"944998026","34","3162","5784","130","43","501751","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Drahanovice"
"944987111","1260","3162",,,"43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Dub nad Moravou"
"944985366","9","3162","1294","001","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Dub nad Moravou"
"945011376","65","3162","1294","900","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Dub nad Moravou"
"945018047","375","3162","5181","35450001","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Dub nad Moravou"
"944985365","457","3162","5784","105","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Dub nad Moravou"
"945018046","178","3162","5784","109","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Dub nad Moravou"
"945004720","163","3162","5784","117","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Dub nad Moravou"
"945024795","13","3162","5784","130","43","501794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Dub nad Moravou"
"945018910","1201","3162",,,"43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Grygov"
"945011523","4","3162","1294","001","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Grygov"
"945018174","38","3162","1294","900","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Grygov"
"945031553","374","3162","5181","35450001","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Grygov"
"945004721","400","3162","5784","105","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Grygov"
"944985367","209","3162","5784","109","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Grygov"
"945024931","147","3162","5784","117","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Grygov"
"944985629","29","3162","5784","130","43","501841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Grygov"
"945025640","3471","3162",,,"43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Hlubočky"
"945004839","23","3162","1294","001","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Hlubočky"
"945011524","178","3162","1294","900","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Hlubočky"
"944998157","985","3162","5181","35450001","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Hlubočky"
"945031554","1267","3162","5784","105","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Hlubočky"
"944998156","402","3162","5784","109","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Hlubočky"
"945018175","580","3162","5784","117","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Hlubočky"
"945004838","36","3162","5784","130","43","502146","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Hlubočky"
"944987112","1465","3162",,,"43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Hněvotín"
"945018290","8","3162","1294","001","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Hněvotín"
"945025048","83","3162","1294","900","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Hněvotín"
"945018178","400","3162","5181","35450001","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Hněvotín"
"945018176","430","3162","5784","105","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Hněvotín"
"945018177","330","3162","5784","109","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Hněvotín"
"945031555","196","3162","5784","117","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Hněvotín"
"945025047","18","3162","5784","130","43","502235","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Hněvotín"
"944987113","493","3162",,,"43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Hnojice"
"944998303","4","3162","1294","001","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Hnojice"
"944998302","34","3162","1294","900","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Hnojice"
"945004957","145","3162","5181","35450001","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Hnojice"
"944998300","178","3162","5784","105","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Hnojice"
"944998301","50","3162","5784","109","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Hnojice"
"945018291","72","3162","5784","117","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Hnojice"
"945011660","10","3162","5784","130","43","502405","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Hnojice"
"945005550","2057","3162",,,"43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Horka nad Moravou"
"945031832","5","3162","1294","001","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Horka nad Moravou"
"944986156","93","3162","1294","900","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Horka nad Moravou"
"945031696","652","3162","5181","35450001","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Horka nad Moravou"
"944985904","695","3162","5784","105","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Horka nad Moravou"
"944998304","323","3162","5784","109","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Horka nad Moravou"
"945018292","255","3162","5784","117","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Horka nad Moravou"
"944985905","34","3162","5784","130","43","502545","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Horka nad Moravou"
"944987114","572","3162",,,"43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Cholina"
"945011794","4","3162","1294","001","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Cholina"
"945005086","18","3162","1294","900","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Cholina"
"945011792","183","3162","5181","35450001","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Cholina"
"945031833","204","3162","5784","105","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Cholina"
"944986157","72","3162","5784","109","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Cholina"
"944986158","87","3162","5784","117","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Cholina"
"945011793","4","3162","5784","130","43","502839","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Cholina"
"944987115","470","3162",,,"43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Jívová"
"945018581","2","3162","1294","001","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Jívová"
"945025177","25","3162","1294","900","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Jívová"
"945025176","119","3162","5181","35450001","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Jívová"
"945011795","186","3162","5784","105","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Jívová"
"945025175","59","3162","5784","109","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vysokoškolské","Jívová"
"945011796","72","3162","5784","117","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Základní vč. neukončeného","Jívová"
"945011797","7","3162","5784","130","43","503142","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Vyšší odborné, konzervatoř","Jívová"
"945005551","676","3162",,,"43","503304","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let",,"Kožušany-Tážaly"
"945018582","3","3162","1294","001","43","503304","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Bez vzdělání","Kožušany-Tážaly"
"944998555","38","3162","1294","900","43","503304","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Nezjištěno","Kožušany-Tážaly"
"945025298","226","3162","5181","35450001","43","503304","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Úplné  střední (s maturitou), vč. nástavbového a pomaturitního","Kožušany-Tážaly"
"944986412","220","3162","5784","105","43","503304","2021","2021-03-26","Počet obyvatel s obvyklým pobytem ve věku 15 a více let","Střední vč. vyučení (bez maturity)","Kožušany-Tážaly"
